Kgrid,V1,V2,V3,K1,K2,K3,L1,L2,L3,n_iter,time,tol_level,V1InitialGuess,V2InitialGuess,V3InitialGuess
4.17644142463989,-0.360333582117821,-0.326798769587018,-0.293035501272659,4.05909262696638,4.11321684567664,4.16738697406157,0.757333951335684,0.760135967716677,0.762817959837637,419,2530.2445694,1e-07,0.5199561575092,0.534519547359272,0.549315895313682
4.18546831532715,-0.360093073421166,-0.326564373450047,-0.292806921484091,4.06810837804389,4.1132935475429,4.16743996297593,0.75964620909216,0.762349239105024,0.764935847394972,419,2530.2445694,1e-07,0.523444724482729,0.537967897521105,0.552724262925238
4.19449520601441,-0.359852967541424,-0.326330223982005,-0.292578682891781,4.07714338368718,4.12229087162733,4.17644940057415,0.761970670485572,0.764573629787755,0.767063862711855,419,2530.2445694,1e-07,0.52692057651245,0.541403804664405,0.556120453151503
4.20352209670167,-0.359613234521156,-0.326096357143496,-0.292350674636911,4.08615112586603,4.13131469033681,4.18547181112571,0.764307408689947,0.766809203073187,0.769202060544538,419,2530.2445694,1e-07,0.530383805835908,0.544827358166832,0.559504552621065
4.21254898738894,-0.359373688477123,-0.325862716003976,-0.292123033599574,4.08620419833926,4.14035206190886,4.19447911396263,0.766656497213097,0.769056022541568,0.771350495870795,419,2530.2445694,1e-07,0.533834503693923,0.548238646449757,0.56287664704451
4.2215758780762,-0.359134386334178,-0.32562937431598,-0.291895655149466,4.09521059673452,4.1493387863527,4.20352283944731,0.769018009895142,0.771314152043856,0.773509223888934,419,2530.2445694,1e-07,0.537272760344867,0.551637756991841,0.566236821227327
4.23060276876346,-0.358895362049183,-0.325396512728033,-0.291668668274427,4.1042373741247,4.15839488299882,4.21254077781056,0.771392020906952,0.773583655700449,0.775678300016758,419,2530.2445694,1e-07,0.540698665078679,0.555024776342346,0.569585159082571
4.23962965945072,-0.358656528936894,-0.325163988503845,-0.291441929287731,4.11325919000676,4.15844188995563,4.21256911317041,0.773778604748514,0.77586459789986,0.777857779890489,419,2530.2445694,1e-07,0.544112306230656,0.558399790134227,0.572921743643311
4.24865655013798,-0.358418289204572,-0.324931588767659,-0.291215363630872,4.12226926357773,4.16743346274527,4.22159330845939,0.776177836247237,0.778157043297333,0.780047719363651,419,2530.2445694,1e-07,0.547513771194957,0.561762883096982,0.576246657074858
4.25768344082525,-0.358180479211551,-0.324699611105696,-0.290989216728949,4.13129754061336,4.17645692162885,4.23061138888438,0.778589790556164,0.780461056813405,0.782248174505907,419,2530.2445694,1e-07,0.550903146437918,0.565114139069302,0.579559980686788
4.26671033151251,-0.35794282043969,-0.324467934629793,-0.29076335096225,4.13133691631617,4.18546351606875,4.23961724004819,0.781014543152121,0.782776703632406,0.784459201601858,419,2530.2445694,1e-07,0.554280517511096,0.568453641011469,0.582861794944765
